Speaker,Neighborhood,Gender,Year,YOB,Occupation,Age,SEC,Education,label,word,notes,context,pre_seg,post_seg,file,time.s.,nformants,F1.Hz.,B1.Hz.,F2.Hz.,B2.Hz.,F3.Hz.,B3.Hz.,F4.Hz.,B4.Hz.,F5.Hz.,B5.Hz.,seg_start,seg_end,select_start,select_end,nInt,AlignerCode,SegDur,Notes,var_context,code,asp_start,asp_end,asp_dur,token_id,select_dur,select_mid,sel_mid_int_45,sel_mid_int_55,post_segv,post_segp,post_segh,F1.Bark,F2.Bark,code2,Pseudonym
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,one,?,initial,r,*uh,JG_39,1065.169,4,453.021,185.965,909.433,1010.697,3230.17,1256.167,4484.645,929.058,NA,NA,1065.154,1065.184,1065.154,1065.184,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1065.154,0.03,1065.169,1065.168,1065.17,voiced,back_vowel,high_vowel,4.503314,7.967114,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,we'd,?,initial,r,*ii;,JG_39,1080.283,5,393.665,34.382,1396.048,605.216,2727.297,826.46,4459.992,185.606,4972.652,5486.444,1080.268,1080.298,1080.268,1080.298,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1080.268,0.03,1080.283,1080.282,1080.284,voiced,front_vowel,high_vowel,3.954138,10.62242,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,we,?,initial,t,*ii;,JG_39,1085.225,5,256.631,282.044,752.239,1177.715,2396.193,466.665,3855.54,668.931,4896.738,603.34,1085.205,1085.245,1085.205,1085.245,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1085.205,0.04,1085.225,1085.223,1085.227,voiced,front_vowel,high_vowel,2.573934,6.905749,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,would,?,initial,*ii;,*uu,JG_39,1085.29,4,423.812,78.803,2244.765,183.127,2952.635,1762.714,4522.959,196.159,NA,NA,1085.275,1085.305,1085.275,1085.305,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1085.275,0.03,1085.29,1085.289,1085.292,voiced,back_vowel,high_vowel,4.236483,13.78284,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,we,?,initial,l,*ii;,JG_39,1091.126,5,339.939,58.225,839.983,139.384,2607.487,705.604,3911.55,442.938,5097.448,879.936,1091.101,1091.151,1091.101,1091.151,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1091.101,0.05,1091.126,1091.124,1091.129,voiced,front_vowel,high_vowel,3.432611,7.512886,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,want,?,initial,*ii;,*oo,JG_39,1092.323,5,361.479,64.693,835.994,86.046,2341.021,199.342,3568.084,239.014,4746.206,335.054,1092.291,1092.361,1092.291,1092.361,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1092.291,0.07,1092.326,1092.322,1092.33,voiced,back_vowel,low_vowel,3.644602,7.486111,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,wildlife,?,initial,v,*ai,JG_39,1114.09,5,418.832,101.702,780.471,263.468,2703.334,598.594,4096.46,1188.871,4465.682,710.906,1114.075,1114.105,1114.075,1114.105,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1114.075,0.03,1114.09,1114.089,1114.091,voiced,central_vowel,high_vowel,4.190336,7.10534,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,well,?,initial,z,*e,JG_39,1119.436,5,462.303,463.674,1652.816,340.058,2836.195,328.319,3877.633,179.514,4862.904,442.638,1119.411,1119.461,1119.411,1119.461,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1119.411,0.05,1119.436,1119.434,1119.438,voiced,front_vowel,mid_vowel,4.58676,11.73522,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,ways,?,initial,m,*ei,JG_39,1120.492,4,304.943,105.832,982.03,315.379,2587.28,384.245,4224.083,258.592,NA,NA,1120.477,1120.507,1120.477,1120.507,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1120.477,0.03,1120.492,1120.491,1120.494,voiced,front_vowel,mid_vowel,3.079593,8.418999,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,quick,?,internal,k,*i,JG_39,1147.576,5,565.265,258.76,1312.693,162.671,2649.93,458.448,3775.435,386.455,4938.092,638.582,1147.561,1147.591,1147.561,1147.591,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1147.561,0.03,1147.576,1147.574,1147.577,voiced,front_vowel,high_vowel,5.471253,10.22362,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,116.971,5,514.4,125.183,1614.681,393.126,2841.087,509.692,3897.838,801.032,5028.899,1151.324,116.956,116.986,116.956,116.986,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_116.956,0.03,116.971,116.9695,116.9725,voiced,central_vowel,mid_vowel,5.043498,11.58006,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1198.612,5,325.446,108.579,906.303,194.247,2888.488,580.248,4146.191,1514.391,4723.641,855.981,1198.592,1198.632,1198.592,1198.632,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1198.592,0.04,1198.612,1198.61,1198.614,voiced,front_vowel,mid_vowel,3.287726,7.947116,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,1205.329,5,425.372,102.545,1269.627,461.866,2168.476,310.362,3270.82,217.897,4717.575,372.707,1205.314,1205.344,1205.314,1205.344,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1205.314,0.03,1205.329,1205.328,1205.331,voiced,central_vowel,mid_vowel,4.250899,10.00951,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,r,@,JG_39,1213.429,4,422.201,98.3,1446.339,272.894,3061.37,248.762,4606.403,437.071,NA,NA,1213.414,1213.444,1213.414,1213.444,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1213.414,0.03,1213.429,1213.428,1213.43,voiced,central_vowel,mid_vowel,4.221576,10.85358,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1217.633,4,455.283,36.885,935.613,84.426,2876.59,394.856,3621.862,460.628,NA,NA,1217.618,1217.648,1217.618,1217.648,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1217.618,0.03,1217.633,1217.631,1217.634,voiced,front_vowel,mid_vowel,4.523709,8.132685,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,we're,?,initial,n,*ir,JG_39,1218.818,4,248.539,219.667,927.21,467.367,2436.829,575.789,3993.859,573.91,NA,NA,1218.798,1218.838,1218.798,1218.838,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1218.798,0.04,1218.818,1218.816,1218.82,voiced,front_vowel,high_vowel,2.487076,8.079869,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,walking,?,initial,r,*oo,JG_39,1218.93,4,469.113,90.069,1963.326,1092.153,3261.167,949.989,4538.104,1384.715,NA,NA,1218.898,1218.968,1218.898,1218.968,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1218.898,0.07,1218.933,1218.929,1218.937,voiced,back_vowel,low_vowel,4.647577,12.88636,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,*oo,JG_39,1223.964,4,327.154,101.832,1712.87,205.012,2855.113,324.961,4686.846,534.741,NA,NA,1223.924,1224.004,1223.924,1224.004,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1223.924,0.08,1223.964,1223.96,1223.968,voiced,back_vowel,low_vowel,3.304896,11.97304,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,1228.529,5,423.104,115.982,1306.667,498.262,2301.696,483.939,3381.353,677.01,4669.024,255.072,1228.514,1228.544,1228.514,1228.544,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1228.514,0.03,1228.529,1228.527,1228.531,voiced,central_vowel,mid_vowel,4.229934,10.194,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,warn,?,initial,@,*or,JG_39,1228.876,5,368.191,215.848,651.251,485.793,2597.86,652.316,3947.555,1037.062,4724.211,969.608,1228.844,1228.914,1228.844,1228.914,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1228.844,0.07,1228.879,1228.876,1228.882,voiced,back_vowel,low_vowel,3.709859,6.156465,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,war,?,initial,@,*or,JG_39,1260.98,5,307.645,275.76,738.083,515.974,2760.945,495.269,3904.331,994.21,5134.682,987.122,1260.935,1261.025,1260.935,1261.025,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1260.935,0.09,1260.98,1260.976,1260.985,voiced,back_vowel,low_vowel,3.107237,6.804098,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,worked,?,initial,spn,*@@r,JG_39,1281.332,5,454.542,44.464,1073.72,252.827,2380.03,245.977,3549.754,671.38,4470.382,201.131,1281.294,1281.364,1281.294,1281.364,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1281.294,0.07,1281.329,1281.326,1281.332,voiced,central_vowel,mid_vowel,4.517032,8.958823,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,world,?,initial,t,*@@r,JG_39,1284.448,5,416.245,88.794,773.523,101.104,2951.554,334.274,4108.082,1370.968,4654.054,1191.318,1284.402,1284.472,1284.424,1284.473,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1284.42359989346,0.04920005,1284.448,1284.446,1284.451,voiced,central_vowel,mid_vowel,4.166287,7.056602,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,war,?,initial,d,*or,JG_39,1284.772,5,395.263,105.814,850.106,259.008,2799.496,752.448,3618.039,875.689,4809.368,603.334,1284.722,1284.792,1284.75,1284.794,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1284.75022934701,0.04413922,1284.772,1284.77,1284.775,voiced,back_vowel,low_vowel,3.969286,7.580492,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,well,?,initial,z,*e,JG_39,1299.269,5,608.522,361.478,1656.703,313.138,2835.415,420.26,3876.295,725.537,4810.866,708.936,1299.244,1299.294,1299.244,1299.294,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1299.244,0.05,1299.269,1299.266,1299.272,voiced,front_vowel,mid_vowel,5.821698,11.75086,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,hw,what,?,initial,r,*oo,JG_39,132.6025,5,460.883,119.553,963.79,363.144,2443.133,483.473,4457.172,2418.347,4573.459,209.855,132.575,132.605,132.5977,132.6072,NA,NA,NA,NA,1,hw,132.575,132.5993291,NA,JG_39_132.597715447107,0.009461549,132.6024,132.602,132.6029,voiced,back_vowel,low_vowel,4.574036,8.307574,hw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,anywhere,?,internal,ii,~eir,JG_39,1331.329,5,361.709,225.256,1060.238,524.821,2688.264,514.674,3571.069,610.877,4710.354,509.226,1331.289,1331.369,1331.289,1331.369,143,w,0.08,NA,1,w,NA,NA,NA,JG_39_1331.289,0.08,1331.329,1331.325,1331.333,voiced,front_vowel,mid_vowel,3.646845,8.881504,w,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,away,?,internal,@,*ei,JG_39,1347.458,4,385.647,74.949,1019.031,179.859,2686.609,336.974,4097.961,416.724,NA,NA,1347.433,1347.483,1347.433,1347.483,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1347.433,0.05,1347.458,1347.456,1347.46,voiced,front_vowel,mid_vowel,3.877823,8.640841,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,work,?,initial,t,*@@r,JG_39,1376.383,5,435.601,123.969,839.465,328.142,2748.787,713.597,3886.729,690.908,4908.187,1190.808,1376.345,1376.415,1376.345,1376.415,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1376.345,0.07,1376.38,1376.377,1376.383,voiced,central_vowel,mid_vowel,4.344962,7.509413,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1394.094,5,408.274,70.9,938.788,56.741,2454.04,3360.174,3527.418,436.437,4721.7,203.325,1394.079,1394.109,1394.079,1394.109,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1394.079,0.03,1394.094,1394.092,1394.095,voiced,front_vowel,mid_vowel,4.091858,8.152562,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,hw,which,?,initial,sp,*i,JG_39,145.9696,4,277.378,276.589,1462.109,359.941,2891.603,301.876,3673.218,615.002,NA,NA,145.914,145.964,145.9634,145.9757,NA,NA,NA,NA,1,hw,145.914,145.964,NA,JG_39_145.963378803583,0.01232202,145.9695,145.9689,145.9702,voiced,front_vowel,high_vowel,2.793759,10.92467,hw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,well,?,initial,*ou,*e,JG_39,1463.67,5,424.705,43.073,913.368,79.422,2839.907,1169.372,3487.767,947.743,4629.416,574.3,1463.63,1463.71,1463.63,1463.71,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1463.63,0.08,1463.67,1463.666,1463.674,voiced,front_vowel,mid_vowel,4.244738,7.992193,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,went,?,initial,spn,*e,JG_39,1466.783,5,443.287,30.687,1125.611,157.788,2485.053,255.838,3391.1,376.135,4589.626,231.583,1466.736,1466.836,1466.736,1466.836,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1466.736,0.1,1466.786,1466.781,1466.791,voiced,front_vowel,mid_vowel,4.415112,9.250115,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,won't,?,initial,ii,*ou,JG_39,1470.035,4,321.385,251,674.24,292.442,2834.259,299.543,4425.894,198.335,NA,NA,1470.015,1470.055,1470.015,1470.055,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1470.015,0.04,1470.035,1470.033,1470.037,voiced,back_vowel,high_vowel,3.246799,6.332083,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,what,?,initial,@,*oo,JG_39,1471.903,4,449.098,236.986,1992.018,1791.388,3315.45,1623.362,4317.136,1341.618,NA,NA,1471.865,1471.935,1471.865,1471.935,143,w,0.07,NA,1,w,NA,NA,NA,JG_39_1471.865,0.07,1471.9,1471.897,1471.903,voiced,back_vowel,low_vowel,4.467853,12.9836,w,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,anyway,?,internal,ii,~ei,JG_39,1479.389,5,414.877,215.671,907.434,889.865,3106.559,1127.428,3238.995,4279.13,4672.086,1131.624,1479.357,1479.427,1479.357,1479.427,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1479.357,0.07,1479.392,1479.389,1479.395,voiced,front_vowel,mid_vowel,4.153549,7.954347,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1479.892,5,389.466,106.693,793.479,143.257,3023.736,479.816,4001.078,2592.453,4405.684,107.703,1479.877,1479.907,1479.877,1479.907,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1479.877,0.03,1479.892,1479.89,1479.893,voiced,front_vowel,mid_vowel,3.914237,7.195925,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,whereas,?,initial,?,#NAME?,JG_39,1483.67,5,511.975,22.716,1703.992,797.168,2538.39,323.684,3798.343,817.708,4687.258,319.06,1483.655,1483.685,1483.655,1483.685,143,w,0.03,NA,1,w,NA,NA,NA,JG_39_1483.655,0.03,1483.67,1483.668,1483.671,voiced,front_vowel,mid_vowel,5.022665,11.93837,w,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,hw,where,?,initial,@,*eir,JG_39,1492.865,4,422.394,192.534,1663.246,629.255,3421.233,351.011,4688.414,532.227,NA,NA,1492.813,1492.873,1492.853,1492.877,143,hw,0.06,NA,1,w,NA,NA,NA,JG_39_1492.8532245815,0.02346684,1492.865,1492.864,1492.866,voiced,front_vowel,mid_vowel,4.223363,11.77709,w,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,what,?,initial,t,*oo,JG_39,153.3158,5,162.375,498.182,948.711,186.087,2886.307,529.474,4044.951,613.489,4637.158,971.776,153.252,153.342,153.2897,153.3419,NA,NA,NA,NA,1,hw,153.2877028,156.42,NA,JG_39_153.289683252364,0.05225855,153.3158,153.3132,153.3184,voiced,back_vowel,low_vowel,1.521133,8.214403,hw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,way,?,initial,r,*ei,JG_39,1534.965,5,420.724,61.099,1332.725,652.175,1948.119,463.041,3488.175,965.414,4672.903,253.505,1534.95,1534.98,1534.95,1534.98,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1534.95,0.03,1534.965,1534.964,1534.966,voiced,front_vowel,mid_vowel,4.207891,10.3213,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,hw,what,?,initial,*ou,*oo,JG_39,156.4842,5,287.175,277.165,1009.49,206.167,2515.492,2177.215,3562.297,932.14,4597.647,304.838,156.42,156.48,156.4803,156.488,NA,NA,NA,NA,1,hw,156.42,156.48,NA,JG_39_156.480297685569,0.007723264,156.4842,156.4838,156.4845,voiced,back_vowel,low_vowel,2.896151,8.584167,hw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,want,?,initial,*ae,*oo,JG_39,156.62,5,420.014,252.184,662.931,358.31,2915.666,435.37,3656.363,1206.213,4695.085,175.451,156.6,156.64,156.6,156.64,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_156.6,0.04,156.62,156.618,156.622,voiced,back_vowel,low_vowel,4.201306,6.246076,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,when,?,initial,*uu;,*e,JG_39,156.975,5,349.365,182.261,1396.239,1648.772,2456.808,912.529,3935.213,1804.595,4566.268,744.111,156.95,157,156.95,157,NA,NA,NA,NA,1,w,NA,NA,NA,JG_39_156.95,0.05,156.975,156.9725,156.9775,voiced,front_vowel,mid_vowel,3.525866,10.62331,w,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,were,?,initial,*uu;,@r,JG_39,1597.024,5,409.719,91.141,1002.495,418.054,2548.82,1080.809,4060.539,1385.607,5111.648,1425.593,1596.986,1597.056,1596.986,1597.056,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1596.986,0.07,1597.021,1597.018,1597.024,voiced,central_vowel,mid_vowel,4.105388,8.542384,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,went,?,initial,l,*e,JG_39,1607.687,5,423.742,84.155,889.765,206.017,2777.621,408.086,4175.247,397.049,4817.73,1444.55,1607.662,1607.712,1607.662,1607.712,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1607.662,0.05,1607.687,1607.685,1607.689,voiced,front_vowel,mid_vowel,4.235836,7.840725,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,went,?,initial,sp,*e,JG_39,164.124,5,289.92,78.191,929.871,492.886,2586.486,487.74,3813.785,657.793,4958.408,794.925,164.034,164.214,164.034,164.214,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_164.034,0.18,164.124,164.115,164.133,voiced,front_vowel,mid_vowel,2.924681,8.096628,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,weren't,?,initial,?,*er,JG_39,1648.398,5,487.863,133.611,1195.14,233.392,1909.251,1825.704,3768.901,553.26,4630.674,548.752,1648.383,1648.413,1648.383,1648.413,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1648.383,0.03,1648.398,1648.397,1648.399,voiced,front_vowel,mid_vowel,4.813276,9.625398,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1652.547,5,427.405,58.71,928.617,121.265,2886.838,398.259,3372.185,1145.276,4684.517,128.145,1652.532,1652.562,1652.532,1652.562,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1652.532,0.03,1652.547,1652.545,1652.548,voiced,front_vowel,mid_vowel,4.269658,8.088734,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,1654.352,5,377.942,99.206,1277.675,439.846,2593.994,322.975,3636.209,476.613,4589.034,304.43,1654.32,1654.39,1654.32,1654.39,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1654.32,0.07,1654.355,1654.351,1654.359,voiced,central_vowel,mid_vowel,3.803993,10.04996,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1654.655,5,402.235,77.58,862.461,187.939,2794.479,400.738,4194.121,816.763,4709.133,1741.171,1654.63,1654.68,1654.63,1654.68,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1654.63,0.05,1654.655,1654.653,1654.658,voiced,front_vowel,mid_vowel,4.035134,7.662347,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,s,@,JG_39,1655.265,5,451.226,356.791,1726.018,376.826,3120.957,1108.745,4053.856,314.802,4933.536,656.973,1655.25,1655.28,1655.25,1655.28,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1655.25,0.03,1655.265,1655.264,1655.266,voiced,central_vowel,mid_vowel,4.487103,12.02407,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,r,@,JG_39,1656.665,5,439.181,39.081,1539.815,158.297,2678.443,1124.412,3851.504,523.28,4647.151,135.862,1656.65,1656.68,1656.65,1656.68,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1656.65,0.03,1656.665,1656.664,1656.667,voiced,central_vowel,mid_vowel,4.377693,11.26561,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,always,?,internal,l,ei,JG_39,1656.87,5,380.47,118.595,827.948,354.907,2631.293,1263.236,3833.824,577.652,4562.165,262.536,1656.85,1656.89,1656.85,1656.89,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1656.85,0.04,1656.87,1656.868,1656.872,voiced,front_vowel,mid_vowel,3.82827,7.431872,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,well,?,initial,sp,*e,JG_39,1657.965,5,652.731,174.307,1638.276,101.088,2813.229,509.84,3762.769,239.334,4659.01,613.187,1657.94,1657.99,1657.94,1657.99,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1657.94,0.05,1657.965,1657.963,1657.967,voiced,front_vowel,mid_vowel,6.167864,11.67645,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,quite,?,internal,k,*ai,JG_39,1663.205,5,495.526,388.938,1637.73,213.518,2764.216,399.891,4259.246,509.7,4582.705,201.726,1663.185,1663.225,1663.185,1663.225,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1663.185,0.04,1663.205,1663.203,1663.207,voiced,central_vowel,high_vowel,4.880267,11.67423,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,would,?,initial,l!,*uu,JG_39,1669.201,5,402.943,54.017,1036.862,156.844,2608.781,318.32,3914.13,665.152,4478.847,250.401,1669.176,1669.226,1669.176,1669.226,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1669.176,0.05,1669.201,1669.198,1669.204,voiced,back_vowel,high_vowel,4.0418,8.745793,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,167.732,5,562.826,57.675,1477.131,234.432,2668.169,186.73,3637.838,438.218,4820.215,81.716,167.717,167.747,167.717,167.747,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_167.717,0.03,167.732,167.7305,167.7335,voiced,central_vowel,mid_vowel,5.451136,10.99178,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,hw,where,?,initial,z,*eir,JG_39,170.548,4,511.411,174.007,1891.172,462.811,2898.191,869.401,4698.328,410.014,NA,NA,170.492,170.542,170.5423,170.5536,NA,NA,NA,NA,1,hw,170.492,170.542,NA,JG_39_170.542348786038,0.01122184,170.548,170.5474,170.5485,voiced,front_vowel,mid_vowel,5.017814,12.63543,hw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,would,?,initial,t,*uu,JG_39,1750.263,5,560.092,17.996,1698.526,184.511,2485.577,430.051,3735.187,207.089,4809.983,404.47,1750.248,1750.278,1750.248,1750.278,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1750.248,0.03,1750.263,1750.262,1750.264,voiced,back_vowel,high_vowel,5.428539,11.91695,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,work,?,initial,r,*@@r,JG_39,1773.439,4,427.168,142.959,848.784,372.874,3078.168,1304.949,3625.667,2692.305,NA,NA,1773.424,1773.454,1773.424,1773.454,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1773.424,0.03,1773.439,1773.438,1773.44,voiced,central_vowel,mid_vowel,4.267473,7.571691,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,once,?,initial,r,*uh,JG_39,1803.605,4,363.442,251.682,922.361,194.054,2396.582,82.942,3918.724,636.864,NA,NA,1803.59,1803.62,1803.59,1803.62,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1803.59,0.03,1803.605,1803.603,1803.606,voiced,back_vowel,high_vowel,3.663726,8.049251,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,s,@,JG_39,1803.795,5,346.919,415.882,1713.587,385.782,2916.892,242.012,3980.791,65.218,5098.479,805.186,1803.77,1803.82,1803.77,1803.82,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1803.77,0.05,1803.795,1803.793,1803.797,voiced,central_vowel,mid_vowel,3.50174,11.97583,iw,Julie
JG_39,Leith,woman,2018,1979,Business Analyst,39,MC,undergrad,w,was,?,initial,t,@,JG_39,1824.599,5,422.687,68.555,1117.55,293.595,2549.901,382.31,3552.458,205.565,4722.583,160.349,1824.574,1824.624,1824.574,1824.624,NA,NA,NA,NA,0,?,NA,NA,NA,JG_39_1824.574,0.05,1824.599,1824.597,1824.601,voiced,central_vowel,mid_vowel,4.226075,9.205509,iw,Julie
