Speaker,Pseudonym,Year,Neighborhood,Gender,YOB,Occupation,Age,SEC,Code,Word,PreSeg,FolSeg,Register,File,Asp,MidPoint,SegStart,SegEnd,SegDur,AspEnd,AspDur,AspStartr,AspEndr,IntermediateV,AgeGroup,n,,AspProp,Chunk,ChunkStart,ChunkEnd,WordsChunk,WordsPerSecond,SyllablesChunk,SyllablesPerSecond,presegv,presegm,asp,aspProp,word_init,post_pausal,mean_aspprop,file,word,preseg,folseg,preword,aspstart,aspend,duration,intensity,cog,sdev,skew,kurt,window_size,window_number,token,mean_cog,YOB_z,SPS_z
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,s,*oo,conversation,MW_67,NA,1127.152,1127.136,1127.169,0.033302,NA,NA,NA,NA,NA,3,111,,NA,85,1068.296,1129.059,184,3.028159,120,1.974886,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.472268
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,ng,*oo,conversation,MW_67,NA,1127.929,1127.899,1127.959,0.06,NA,NA,NA,NA,NA,3,111,,NA,85,1068.296,1129.059,184,3.028159,120,1.974886,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.472268
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,sp,*eir,conversation,MW_67,NA,1152.243,1152.207,1152.279,0.072293,NA,NA,NA,NA,NA,3,111,,NA,87,1136.877,1178.489,122,2.931847,97,2.331058,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.8557049
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,sp,*eir,conversation,MW_67,NA,1174.571,1174.542,1174.599,0.056987,NA,NA,NA,NA,NA,3,111,,NA,87,1136.877,1178.489,122,2.931847,97,2.331058,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.8557049
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,p,*eir,conversation,MW_67,NA,1218.752,1218.713,1218.791,0.077579,NA,NA,NA,NA,NA,3,111,,NA,97,1216.553,1259.309,138,3.227617,90,2.104968,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.247086
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,whatever,sp,#NAME?,conversation,MW_67,NA,1240.935,1240.912,1240.958,0.046143,NA,NA,NA,NA,NA,3,111,,NA,97,1216.553,1259.309,138,3.227617,90,2.104968,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.247086
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,whatever,sil,#NAME?,conversation,MW_67,NA,1288.765,1288.752,1288.778,0.02562,NA,NA,NA,NA,NA,3,111,,NA,101,1282.008,1292.905,33,3.028356,31,2.84482,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,0.03365703
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,t,*oo,conversation,MW_67,NA,1368.255,1368.235,1368.275,0.04,NA,NA,NA,NA,NA,3,111,,NA,105,1356.434,1412.629,157,2.793843,99,1.761723,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.841271
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,d,*oo,conversation,MW_67,NA,1373.575,1373.545,1373.605,0.06,NA,NA,NA,NA,NA,3,111,,NA,105,1356.434,1412.629,157,2.793843,99,1.761723,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.841271
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,sp,*oo,conversation,MW_67,NA,1395.169,1395.113,1395.224,0.110539,NA,NA,NA,NA,NA,3,111,,NA,105,1356.434,1412.629,157,2.793843,99,1.761723,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.841271
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,which,sp,*i,conversation,MW_67,NA,1401.502,1401.456,1401.549,0.093242,NA,NA,NA,NA,NA,3,111,,NA,105,1356.434,1412.629,157,2.793843,99,1.761723,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.841271
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,r,*eir,conversation,MW_67,NA,1431.362,1431.317,1431.407,0.09,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,voiced,approximant,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,sp,*eir,conversation,MW_67,NA,1432.874,1432.833,1432.914,0.081237,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,white,-,*ai,conversation,MW_67,NA,1453.431,1453.402,1453.46,0.058056,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,voiceless,other,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,ii,*eir,conversation,MW_67,NA,1463.779,1463.749,1463.809,0.06,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,voiced,vowel,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,sp,*eir,conversation,MW_67,NA,1471.647,1471.622,1471.672,0.05,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,k,*eir,conversation,MW_67,NA,1473.314,1473.289,1473.339,0.05,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,r,*oo,conversation,MW_67,NA,1474.459,1474.419,1474.499,0.08,NA,NA,NA,NA,NA,3,111,,NA,107,1416.481,1477.47,205,3.361262,136,2.22991,voiced,approximant,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.0308
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,anywhere,ii,~eir,conversation,MW_67,NA,1497.164,1497.129,1497.199,0.07,NA,NA,NA,NA,NA,3,111,,NA,109,1488.923,1525.697,116,3.154403,86,2.338609,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.8426344
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,t,*eir,conversation,MW_67,NA,1556.805,1556.784,1556.826,0.042464,NA,NA,NA,NA,NA,3,111,,NA,111,1542.477,1573.102,103,3.363265,64,2.089796,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.273349
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,worthwhile,th,*ai,conversation,MW_67,NA,1569.542,1569.519,1569.564,0.044848,NA,NA,NA,NA,NA,3,111,,NA,111,1542.477,1573.102,103,3.363265,64,2.089796,voiceless,fricative,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.273349
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,d,*oo,conversation,MW_67,NA,1642.71,1642.68,1642.74,0.06,NA,NA,NA,NA,NA,3,111,,NA,123,1632.652,1746.071,375,3.306324,250,2.204216,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.075279
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,which,sp,*i,conversation,MW_67,NA,1660.621,1660.584,1660.659,0.075103,NA,NA,NA,NA,NA,3,111,,NA,123,1632.652,1746.071,375,3.306324,250,2.204216,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.075279
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,everywhere,ii,~eir,conversation,MW_67,NA,1727.901,1727.886,1727.916,0.03,NA,NA,NA,NA,NA,3,111,,NA,123,1632.652,1746.071,375,3.306324,250,2.204216,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.075279
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,d,*e,conversation,MW_67,NA,1781.878,1781.863,1781.893,0.03,NA,NA,NA,NA,NA,3,111,,NA,125,1749.688,1833.792,279,3.317321,192,2.282888,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.9390918
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,ng,*oo,conversation,MW_67,NA,1800.554,1800.539,1800.569,0.03,NA,NA,NA,NA,NA,3,111,,NA,125,1749.688,1833.792,279,3.317321,192,2.282888,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.9390918
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,*ou,*e,conversation,MW_67,NA,1820.074,1820.044,1820.104,0.06,NA,NA,NA,NA,NA,3,111,,NA,125,1749.688,1833.792,279,3.317321,192,2.282888,voiced,vowel,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.9390918
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,d,*oo,conversation,MW_67,NA,1910.498,1910.473,1910.523,0.05,NA,NA,NA,NA,NA,3,111,,NA,127,1836.801,1949.876,368,3.254477,269,2.378952,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.7727971
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,z,*e,conversation,MW_67,NA,1913.738,1913.703,1913.773,0.07,NA,NA,NA,NA,NA,3,111,,NA,127,1836.801,1949.876,368,3.254477,269,2.378952,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.7727971
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sil,*e,conversation,MW_67,NA,1941.241,1941.222,1941.26,0.037884,NA,NA,NA,NA,NA,3,111,,NA,127,1836.801,1949.876,368,3.254477,269,2.378952,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.7727971
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,t,*e,conversation,MW_67,NA,2117.705,2117.68,2117.73,0.05,NA,NA,NA,NA,NA,3,111,,NA,137,2084.561,2188.198,356,3.435067,227,2.190337,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.099304
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,spn,*eir,conversation,MW_67,NA,2148.098,2148.023,2148.173,0.15,NA,NA,NA,NA,NA,3,111,,NA,137,2084.561,2188.198,356,3.435067,227,2.190337,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.099304
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,sp,*oo,conversation,MW_67,NA,2149.524,2149.509,2149.54,0.031363,NA,NA,NA,NA,NA,3,111,,NA,137,2084.561,2188.198,356,3.435067,227,2.190337,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.099304
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,sp,*oo,conversation,MW_67,NA,2200.027,2199.996,2200.058,0.062416,NA,NA,NA,NA,NA,3,111,,NA,139,2194.08,2272.927,287,3.639961,203,2.574607,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.4341035
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,k,*e,conversation,MW_67,NA,2204.463,2204.433,2204.493,0.06,NA,NA,NA,NA,NA,3,111,,NA,139,2194.08,2272.927,287,3.639961,203,2.574607,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.4341035
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sil,*e,conversation,MW_67,NA,2221.092,2221.052,2221.132,0.08,NA,NA,NA,NA,NA,3,111,,NA,139,2194.08,2272.927,287,3.639961,203,2.574607,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.4341035
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,v,*oo,conversation,MW_67,NA,2230.318,2230.303,2230.333,0.03,NA,NA,NA,NA,NA,3,111,,NA,139,2194.08,2272.927,287,3.639961,203,2.574607,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.4341035
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,which,sp,*i,conversation,MW_67,NA,2239.16,2239.135,2239.185,0.05,NA,NA,NA,NA,NA,3,111,,NA,139,2194.08,2272.927,287,3.639961,203,2.574607,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.4341035
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,d,*e,conversation,MW_67,NA,2276.389,2276.354,2276.424,0.07,NA,NA,NA,NA,NA,3,111,,NA,141,2276.084,2323.93,165,3.448564,125,2.612549,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3684228
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,*ii;,*e,conversation,MW_67,NA,2383.746,2383.711,2383.781,0.07,NA,NA,NA,NA,NA,3,111,,NA,145,2383.451,2425.712,170,4.022621,129,3.05246,voiced,vowel,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,0.3930985
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,nowhere,*ou,#NAME?,conversation,MW_67,NA,2423.219,2423.179,2423.259,0.08,NA,NA,NA,NA,NA,3,111,,NA,145,2383.451,2425.712,170,4.022621,129,3.05246,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,0.3930985
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,nowhere,*ou,#NAME?,conversation,MW_67,NA,2425.282,2425.242,2425.322,0.08,NA,NA,NA,NA,NA,3,111,,NA,145,2383.451,2425.712,170,4.022621,129,3.05246,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,0.3930985
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,somewhere,m,#NAME?,conversation,MW_67,NA,2535.883,2535.853,2535.913,0.06,NA,NA,NA,NA,NA,3,111,,NA,155,2522.135,2552.454,103,3.39721,74,2.440714,voiced,nasal,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.6658826
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,anywhere,ii,~eir,conversation,MW_67,NA,2549.762,2549.727,2549.797,0.07,NA,NA,NA,NA,NA,3,111,,NA,155,2522.135,2552.454,103,3.39721,74,2.440714,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.6658826
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,k,*e,conversation,MW_67,NA,2583.546,2583.461,2583.631,0.17,NA,NA,NA,NA,NA,3,111,,NA,157,2582.24,2640.148,192,3.315604,126,2.175865,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.124357
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,whatever,sp,#NAME?,conversation,MW_67,NA,2591.774,2591.741,2591.808,0.067074,NA,NA,NA,NA,NA,3,111,,NA,157,2582.24,2640.148,192,3.315604,126,2.175865,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.124357
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,sp,*eir,conversation,MW_67,NA,2637.688,2637.643,2637.733,0.09,NA,NA,NA,NA,NA,3,111,,NA,157,2582.24,2640.148,192,3.315604,126,2.175865,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.124357
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,anywhere,ii,~eir,conversation,MW_67,NA,2639.678,2639.638,2639.718,0.08,NA,NA,NA,NA,NA,3,111,,NA,157,2582.24,2640.148,192,3.315604,126,2.175865,voiced,vowel,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-1.124357
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,while,*ii;,*ai,conversation,MW_67,NA,2758.549,2758.514,2758.584,0.07,NA,NA,NA,NA,NA,3,111,,NA,167,2743.738,2761.864,74,4.082533,50,2.758468,voiced,vowel,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.1158238
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,why,s,*ae,conversation,MW_67,NA,2826.816,2826.796,2826.836,0.04,NA,NA,NA,NA,NA,3,111,,NA,173,2823.763,2844.392,69,3.344806,60,2.908527,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,0.1439392
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sp,*e,conversation,MW_67,NA,2853.74,2853.715,2853.765,0.05,NA,NA,NA,NA,NA,3,111,,NA,175,2853.265,2936.643,288,3.454149,210,2.51865,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.5309687
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,s,*oo,conversation,MW_67,NA,2905.156,2905.14,2905.172,0.031867,NA,NA,NA,NA,NA,3,111,,NA,175,2853.265,2936.643,288,3.454149,210,2.51865,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.5309687
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,while,ng,*ai,conversation,MW_67,NA,2918.867,2918.847,2918.887,0.04,NA,NA,NA,NA,NA,3,111,,NA,175,2853.265,2936.643,288,3.454149,210,2.51865,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.5309687
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,n,*e,conversation,MW_67,NA,2920.947,2920.927,2920.967,0.04,NA,NA,NA,NA,NA,3,111,,NA,175,2853.265,2936.643,288,3.454149,210,2.51865,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.5309687
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,t,*e,conversation,MW_67,NA,2952.521,2952.496,2952.546,0.05,NA,NA,NA,NA,NA,3,111,,NA,177,2943.571,3066.525,430,3.497243,301,2.44807,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.6531483
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sp,*e,conversation,MW_67,NA,3026.6,3026.555,3026.645,0.09,NA,NA,NA,NA,NA,3,111,,NA,177,2943.571,3066.525,430,3.497243,301,2.44807,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.6531483
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,n,*e,conversation,MW_67,NA,3097.941,3097.916,3097.966,0.05,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sil,*e,conversation,MW_67,NA,3099.24,3099.225,3099.255,0.03,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,sp,*e,conversation,MW_67,NA,3115.979,3115.956,3116.002,0.04629,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,what,sp,*oo,conversation,MW_67,NA,3124.772,3124.755,3124.789,0.033601,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,which,sil,*i,conversation,MW_67,NA,3130.392,3130.362,3130.422,0.060243,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,when,z,*e,conversation,MW_67,NA,3171.828,3171.798,3171.857,0.05898,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,whatever,r,#NAME?,conversation,MW_67,NA,3199.71,3199.685,3199.735,0.05,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,voiced,approximant,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,whatnot,sp,*oo,conversation,MW_67,NA,3209.267,3209.239,3209.295,0.055755,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
MW_67,Moira,2019,Leith,woman,1952,Animal Technician,67,WC,w,where,jh,*eir,conversation,MW_67,NA,3221.062,3221.04,3221.084,0.043711,NA,NA,NA,NA,NA,3,111,,NA,179,3070.203,3313.267,881,3.62456,632,2.600138,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607823,-0.3899061
